date,store_id,temperature_high_c,temperature_low_c,precipitation_mm,day_of_week,is_holiday,school_holidays,local_events,competitor_promotion
2023-05-28,S006,9,6,0.0,Sunday,False,False,False,True
2023-05-29,S001,13,12,5.6,Monday,True,False,False,False
2023-05-29,S002,13,12,5.6,Monday,True,False,False,True
2023-05-29,S003,13,12,5.6,Monday,True,False,False,False
2023-05-29,S004,13,12,5.6,Monday,True,False,False,False
2023-05-29,S005,13,12,5.6,Monday,True,False,False,False
2023-05-29,S006,13,12,5.6,Monday,True,False,False,False
2023-05-30,S001,10,8,0.0,Tuesday,False,False,False,False
2023-05-30,S002,10,8,0.0,Tuesday,False,False,False,False
2023-05-30,S003,10,8,0.0,Tuesday,False,False,False,False
2023-05-30,S004,10,8,0.0,Tuesday,False,False,False,False
2023-05-30,S005,10,8,0.0,Tuesday,False,False,False,False
2023-05-30,S006,10,8,0.0,Tuesday,False,False,False,False
2023-05-31,S001,11,7,0.0,Wednesday,False,False,False,False
2023-05-31,S002,11,7,0.0,Wednesday,False,False,False,False
2023-05-31,S003,11,7,0.0,Wednesday,False,False,False,True
2023-05-31,S004,11,7,0.0,Wednesday,False,False,False,False
2023-05-31,S005,11,7,0.0,Wednesday,False,False,False,False
2023-05-31,S006,11,7,0.0,Wednesday,False,False,False,False
2023-06-01,S001,28,16,0.0,Thursday,False,False,False,True
2023-06-01,S002,28,16,0.0,Thursday,False,False,False,False
2023-06-01,S003,28,16,0.0,Thursday,False,False,False,False
2023-06-01,S004,28,16,0.0,Thursday,False,False,False,False
2023-06-01,S005,28,16,0.0,Thursday,False,False,False,False
2023-06-01,S006,28,16,0.0,Thursday,False,False,False,False
2023-06-02,S001,32,17,0.0,Friday,False,False,False,False
2023-06-02,S002,32,17,0.0,Friday,False,False,False,False
2023-06-02,S003,32,17,0.0,Friday,False,False,False,True
2023-06-02,S004,32,17,0.0,Friday,False,False,False,True
2023-06-02,S005,32,17,0.0,Friday,False,False,False,False
2023-06-02,S006,32,17,0.0,Friday,False,False,False,False
2023-06-03,S001,28,15,0.0,Saturday,False,False,False,False
2023-06-03,S002,28,15,0.0,Saturday,False,False,False,False
2023-06-03,S003,28,15,0.0,Saturday,False,False,False,False
2023-06-03,S004,28,15,0.0,Saturday,False,False,False,False
2023-06-03,S005,28,15,0.0,Saturday,False,False,False,False
2023-06-03,S006,28,15,0.0,Saturday,False,False,False,False
2023-06-04,S001,25,15,0.0,Sunday,False,False,False,False
2023-06-04,S002,25,15,0.0,Sunday,False,False,False,False
2023-06-04,S003,25,15,0.0,Sunday,False,False,False,True
2023-06-04,S004,25,15,0.0,Sunday,False,False,False,True
2023-06-04,S005,25,15,0.0,Sunday,False,False,False,False
2023-06-04,S006,25,15,0.0,Sunday,False,False,False,False
2023-06-05,S001,21,17,0.0,Monday,False,False,False,False
2023-06-05,S002,21,17,0.0,Monday,False,False,False,False
2023-06-05,S003,21,17,0.0,Monday,False,False,False,False
2023-06-05,S004,21,17,0.0,Monday,False,False,False,False
2023-06-05,S005,21,17,0.0,Monday,False,False,False,False
2023-06-05,S006,21,17,0.0,Monday,False,False,False,True
2023-06-06,S001,23,20,0.0,Tuesday,False,False,False,False
2023-06-06,S002,23,20,0.0,Tuesday,False,False,False,False
2023-06-06,S003,23,20,0.0,Tuesday,False,False,False,False
2023-06-06,S004,23,20,0.0,Tuesday,False,False,False,False
2023-06-06,S005,23,20,0.0,Tuesday,False,False,False,True
2023-06-06,S006,23,20,0.0,Tuesday,False,False,False,False
2023-06-07,S001,24,18,21.6,Wednesday,False,False,False,False
2023-06-07,S002,24,18,21.6,Wednesday,False,False,False,False
2023-06-07,S003,24,18,21.6,Wednesday,False,False,False,False
2023-06-07,S004,24,18,21.6,Wednesday,False,False,False,False
2023-06-07,S005,24,18,21.6,Wednesday,False,False,False,False
2023-06-07,S006,24,18,21.6,Wednesday,False,False,False,False
2023-06-08,S001,26,19,0.0,Thursday,False,False,False,False
2023-06-08,S002,26,19,0.0,Thursday,False,False,False,True
2023-06-08,S003,26,19,0.0,Thursday,False,False,False,False
2023-06-08,S004,26,19,0.0,Thursday,False,False,False,False
2023-06-08,S005,26,19,0.0,Thursday,False,False,False,False
2023-06-08,S006,26,19,0.0,Thursday,False,False,False,False
2023-06-09,S001,23,12,12.4,Friday,False,False,False,False
2023-06-09,S002,23,12,12.4,Friday,False,False,False,False
2023-06-09,S003,23,12,12.4,Friday,False,False,False,False
2023-06-09,S004,23,12,12.4,Friday,False,False,False,False
2023-06-09,S005,23,12,12.4,Friday,False,False,False,False
2023-06-09,S006,23,12,12.4,Friday,False,False,False,False
2023-06-10,S001,32,16,0.0,Saturday,False,False,False,False
2023-06-10,S002,32,16,0.0,Saturday,False,False,False,False
2023-06-10,S003,32,16,0.0,Saturday,False,False,False,False
2023-06-10,S004,32,16,0.0,Saturday,False,False,False,False
2023-06-10,S005,32,16,0.0,Saturday,False,False,False,False
2023-06-10,S006,32,16,0.0,Saturday,False,False,False,False
2023-06-11,S001,19,18,0.0,Sunday,False,False,False,False
2023-06-11,S002,19,18,0.0,Sunday,False,False,False,False
2023-06-11,S003,19,18,0.0,Sunday,False,False,False,False
2023-06-11,S004,19,18,0.0,Sunday,False,False,False,False
2023-06-11,S005,19,18,0.0,Sunday,False,False,False,True
2023-06-11,S006,19,18,0.0,Sunday,False,False,False,False
2023-06-12,S001,24,17,0.0,Monday,False,False,False,False
2023-06-12,S002,24,17,0.0,Monday,False,False,False,False
2023-06-12,S003,24,17,0.0,Monday,False,False,False,False
2023-06-12,S004,24,17,0.0,Monday,False,False,False,False
2023-06-12,S005,24,17,0.0,Monday,False,False,False,False
2023-06-12,S006,24,17,0.0,Monday,False,False,False,False
2023-06-13,S001,18,12,8.3,Tuesday,False,False,False,False
2023-06-13,S002,18,12,8.3,Tuesday,False,False,False,False
2023-06-13,S003,18,12,8.3,Tuesday,False,False,False,False
2023-06-13,S004,18,12,8.3,Tuesday,False,False,False,False
2023-06-13,S005,18,12,8.3,Tuesday,False,False,False,False
2023-06-13,S006,18,12,8.3,Tuesday,False,False,False,False
2023-06-14,S001,20,18,0.0,Wednesday,False,False,False,False
2023-06-14,S002,20,18,0.0,Wednesday,False,False,False,False
2023-06-14,S003,20,18,0.0,Wednesday,False,False,False,False
2023-06-14,S004,20,18,0.0,Wednesday,False,False,False,False
2023-06-14,S005,20,18,0.0,Wednesday,False,False,False,False
2023-06-14,S006,20,18,0.0,Wednesday,False,False,False,False
2023-06-15,S001,22,19,0.0,Thursday,False,False,False,False
2023-06-15,S002,22,19,0.0,Thursday,False,False,False,False
2023-06-15,S003,22,19,0.0,Thursday,False,False,False,False
2023-06-15,S004,22,19,0.0,Thursday,False,False,False,False
2023-06-15,S005,22,19,0.0,Thursday,False,False,False,False
2023-06-15,S006,22,19,0.0,Thursday,False,False,False,False
2023-06-16,S001,29,12,0.0,Friday,False,False,False,False
2023-06-16,S002,29,12,0.0,Friday,False,False,False,False
2023-06-16,S003,29,12,0.0,Friday,False,False,False,False
2023-06-16,S004,29,12,0.0,Friday,False,False,False,False
2023-06-16,S005,29,12,0.0,Friday,False,False,False,False
2023-06-16,S006,29,12,0.0,Friday,False,False,False,True
2023-06-17,S001,25,14,0.0,Saturday,False,False,False,False
2023-06-17,S002,25,14,0.0,Saturday,False,False,False,False
2023-06-17,S003,25,14,0.0,Saturday,False,False,False,False
2023-06-17,S004,25,14,0.0,Saturday,False,False,False,False
2023-06-17,S005,25,14,0.0,Saturday,False,False,False,False
2023-06-17,S006,25,14,0.0,Saturday,False,False,False,False
2023-06-18,S001,29,13,11.0,Sunday,False,False,False,False
2023-06-18,S002,29,13,11.0,Sunday,False,False,False,False
2023-06-18,S003,29,13,11.0,Sunday,False,False,False,False
2023-06-18,S004,29,13,11.0,Sunday,False,False,False,False
2023-06-18,S005,29,13,11.0,Sunday,False,False,False,False
2023-06-18,S006,29,13,11.0,Sunday,False,False,False,False
2023-06-19,S001,31,12,0.0,Monday,False,False,False,False
2023-06-19,S002,31,12,0.0,Monday,False,False,False,False
2023-06-19,S003,31,12,0.0,Monday,False,False,False,False
2023-06-19,S004,31,12,0.0,Monday,False,False,False,False
2023-06-19,S005,31,12,0.0,Monday,False,False,False,False
2023-06-19,S006,31,12,0.0,Monday,False,False,False,False
2023-06-20,S001,25,20,0.0,Tuesday,False,False,False,False
2023-06-20,S002,25,20,0.0,Tuesday,False,False,False,False
2023-06-20,S003,25,20,0.0,Tuesday,False,False,False,False
2023-06-20,S004,25,20,0.0,Tuesday,False,False,False,False
2023-06-20,S005,25,20,0.0,Tuesday,False,False,False,False
2023-06-20,S006,25,20,0.0,Tuesday,False,False,False,False
2023-06-21,S001,21,15,7.5,Wednesday,False,False,False,False
2023-06-21,S002,21,15,7.5,Wednesday,False,False,False,False
2023-06-21,S003,21,15,7.5,Wednesday,False,False,False,False
2023-06-21,S004,21,15,7.5,Wednesday,False,False,False,False
2023-06-21,S005,21,15,7.5,Wednesday,False,False,False,False
2023-06-21,S006,21,15,7.5,Wednesday,False,False,False,False
2023-06-22,S001,25,17,0.0,Thursday,False,False,False,False
2023-06-22,S002,25,17,0.0,Thursday,False,False,False,False
2023-06-22,S003,25,17,0.0,Thursday,False,False,False,False
2023-06-22,S004,25,17,0.0,Thursday,False,False,False,False
2023-06-22,S005,25,17,0.0,Thursday,False,False,False,False
2023-06-22,S006,25,17,0.0,Thursday,False,False,False,False
2023-06-23,S001,24,17,0.0,Friday,False,False,False,False
2023-06-23,S002,24,17,0.0,Friday,False,False,False,False
2023-06-23,S003,24,17,0.0,Friday,False,False,False,False
2023-06-23,S004,24,17,0.0,Friday,False,False,False,False
2023-06-23,S005,24,17,0.0,Friday,False,False,False,False
2023-06-23,S006,24,17,0.0,Friday,False,False,False,False
2023-06-24,S001,22,19,20.7,Saturday,False,False,False,False
2023-06-24,S002,22,19,20.7,Saturday,False,False,False,False
2023-06-24,S003,22,19,20.7,Saturday,False,False,False,False
2023-06-24,S004,22,19,20.7,Saturday,False,False,False,True
2023-06-24,S005,22,19,20.7,Saturday,False,False,False,False
2023-06-24,S006,22,19,20.7,Saturday,False,False,False,False
2023-06-25,S001,18,20,5.8,Sunday,False,False,False,True
2023-06-25,S002,18,20,5.8,Sunday,False,False,False,False
2023-06-25,S003,18,20,5.8,Sunday,False,False,False,False
2023-06-25,S004,18,20,5.8,Sunday,False,False,False,False
2023-06-25,S005,18,20,5.8,Sunday,False,False,False,True
2023-06-25,S006,18,20,5.8,Sunday,False,False,False,False
2023-06-26,S001,32,14,0.0,Monday,False,False,False,False
2023-06-26,S002,32,14,0.0,Monday,False,False,False,False
2023-06-26,S003,32,14,0.0,Monday,False,False,False,False
2023-06-26,S004,32,14,0.0,Monday,False,False,False,False
2023-06-26,S005,32,14,0.0,Monday,False,False,False,False
2023-06-26,S006,32,14,0.0,Monday,False,False,False,False
2023-06-27,S001,28,12,0.0,Tuesday,False,False,False,True
2023-06-27,S002,28,12,0.0,Tuesday,False,False,False,False
2023-06-27,S003,28,12,0.0,Tuesday,False,False,False,False
2023-06-27,S004,28,12,0.0,Tuesday,False,False,False,False
2023-06-27,S005,28,12,0.0,Tuesday,False,False,False,False
2023-06-27,S006,28,12,0.0,Tuesday,False,False,False,False
2023-06-28,S001,20,18,0.0,Wednesday,False,False,False,False
2023-06-28,S002,20,18,0.0,Wednesday,False,False,False,False
2023-06-28,S003,20,18,0.0,Wednesday,False,False,False,False
2023-06-28,S004,20,18,0.0,Wednesday,False,False,False,False
2023-06-28,S005,20,18,0.0,Wednesday,False,False,False,False
2023-06-28,S006,20,18,0.0,Wednesday,False,False,False,False
2023-06-29,S001,31,16,0.0,Thursday,False,False,False,True
2023-06-29,S002,31,16,0.0,Thursday,False,False,False,False
2023-06-29,S003,31,16,0.0,Thursday,False,False,False,True
2023-06-29,S004,31,16,0.0,Thursday,False,False,False,False
2023-06-29,S005,31,16,0.0,Thursday,False,False,False,False
2023-06-29,S006,31,16,0.0,Thursday,False,False,False,False
2023-06-30,S001,26,20,0.0,Friday,False,False,False,False
2023-06-30,S002,26,20,0.0,Friday,False,False,False,False
2023-06-30,S003,26,20,0.0,Friday,False,False,False,False
2023-06-30,S004,26,20,0.0,Friday,False,False,False,False
2023-06-30,S005,26,20,0.0,Friday,False,False,False,True
2023-06-30,S006,26,20,0.0,Friday,False,False,False,False
2023-07-01,S001,25,16,0.0,Saturday,False,False,False,True
2023-07-01,S002,25,16,0.0,Saturday,False,False,False,False
2023-07-01,S003,25,16,0.0,Saturday,False,False,False,False
2023-07-01,S004,25,16,0.0,Saturday,False,False,False,False
2023-07-01,S005,25,16,0.0,Saturday,False,False,False,False
2023-07-01,S006,25,16,0.0,Saturday,False,False,False,False
2023-07-02,S001,28,18,0.0,Sunday,False,False,False,False
2023-07-02,S002,28,18,0.0,Sunday,False,False,False,True
2023-07-02,S003,28,18,0.0,Sunday,False,False,False,False
2023-07-02,S004,28,18,0.0,Sunday,False,False,False,False
2023-07-02,S005,28,18,0.0,Sunday,False,False,False,True
2023-07-02,S006,28,18,0.0,Sunday,False,False,False,False
2023-07-03,S001,21,12,5.9,Monday,False,False,False,False
2023-07-03,S002,21,12,5.9,Monday,False,False,False,False
2023-07-03,S003,21,12,5.9,Monday,False,False,False,False
2023-07-03,S004,21,12,5.9,Monday,False,False,False,False
2023-07-03,S005,21,12,5.9,Monday,False,False,False,True
2023-07-03,S006,21,12,5.9,Monday,False,False,False,False
2023-07-04,S001,29,15,3.0,Tuesday,False,False,False,False
2023-07-04,S002,29,15,3.0,Tuesday,False,False,False,False
2023-07-04,S003,29,15,3.0,Tuesday,False,False,False,False
2023-07-04,S004,29,15,3.0,Tuesday,False,False,False,False
2023-07-04,S005,29,15,3.0,Tuesday,False,False,False,False
2023-07-04,S006,29,15,3.0,Tuesday,False,False,False,False
2023-07-05,S001,19,16,0.0,Wednesday,False,False,False,False
2023-07-05,S002,19,16,0.0,Wednesday,False,False,False,False
2023-07-05,S003,19,16,0.0,Wednesday,False,False,False,False
2023-07-05,S004,19,16,0.0,Wednesday,False,False,False,False
2023-07-05,S005,19,16,0.0,Wednesday,False,False,False,False
2023-07-05,S006,19,16,0.0,Wednesday,False,False,False,False
2023-07-06,S001,29,20,0.0,Thursday,False,False,False,False
2023-07-06,S002,29,20,0.0,Thursday,False,False,False,False
2023-07-06,S003,29,20,0.0,Thursday,False,False,False,False
2023-07-06,S004,29,20,0.0,Thursday,False,False,False,False
2023-07-06,S005,29,20,0.0,Thursday,False,False,False,False
2023-07-06,S006,29,20,0.0,Thursday,False,False,False,False
2023-07-07,S001,30,13,0.0,Friday,False,False,False,False
2023-07-07,S002,30,13,0.0,Friday,False,False,False,False
2023-07-07,S003,30,13,0.0,Friday,False,False,False,False
2023-07-07,S004,30,13,0.0,Friday,False,False,False,True
2023-07-07,S005,30,13,0.0,Friday,False,False,False,False
2023-07-07,S006,30,13,0.0,Friday,False,False,False,False
2023-07-08,S001,21,20,8.2,Saturday,False,False,False,False
2023-07-08,S002,21,20,8.2,Saturday,False,False,False,True
2023-07-08,S003,21,20,8.2,Saturday,False,False,False,False
2023-07-08,S004,21,20,8.2,Saturday,False,False,False,False
2023-07-08,S005,21,20,8.2,Saturday,False,False,False,True
2023-07-08,S006,21,20,8.2,Saturday,False,False,False,False
2023-07-09,S001,30,12,0.0,Sunday,False,False,False,False
2023-07-09,S002,30,12,0.0,Sunday,False,False,False,False
2023-07-09,S003,30,12,0.0,Sunday,False,False,False,True
2023-07-09,S004,30,12,0.0,Sunday,False,False,False,False
2023-07-09,S005,30,12,0.0,Sunday,False,False,False,False
2023-07-09,S006,30,12,0.0,Sunday,False,False,False,False
2023-07-10,S001,24,16,0.0,Monday,False,False,False,False
2023-07-10,S002,24,16,0.0,Monday,False,False,False,False
2023-07-10,S003,24,16,0.0,Monday,False,False,False,True
2023-07-10,S004,24,16,0.0,Monday,False,False,False,False
2023-07-10,S005,24,16,0.0,Monday,False,False,False,True
2023-07-10,S006,24,16,0.0,Monday,False,False,False,False
2023-07-11,S001,32,13,0.0,Tuesday,False,False,False,False
2023-07-11,S002,32,13,0.0,Tuesday,False,False,False,False
2023-07-11,S003,32,13,0.0,Tuesday,False,False,False,False
2023-07-11,S004,32,13,0.0,Tuesday,False,False,False,True
2023-07-11,S005,32,13,0.0,Tuesday,False,False,False,False
2023-07-11,S006,32,13,0.0,Tuesday,False,False,False,False
2023-07-12,S001,24,17,0.0,Wednesday,False,False,False,False
2023-07-12,S002,24,17,0.0,Wednesday,False,False,False,False
2023-07-12,S003,24,17,0.0,Wednesday,False,False,False,False
2023-07-12,S004,24,17,0.0,Wednesday,False,False,False,False
2023-07-12,S005,24,17,0.0,Wednesday,False,False,False,False
2023-07-12,S006,24,17,0.0,Wednesday,False,False,False,False
2023-07-13,S001,26,14,0.0,Thursday,False,True,False,False
2023-07-13,S002,26,14,0.0,Thursday,False,True,False,False
2023-07-13,S003,26,14,0.0,Thursday,False,True,False,False
2023-07-13,S004,26,14,0.0,Thursday,False,True,False,False
2023-07-13,S005,26,14,0.0,Thursday,False,True,False,False
2023-07-13,S006,26,14,0.0,Thursday,False,True,False,False
2023-07-14,S001,18,12,0.0,Friday,False,True,False,False
2023-07-14,S002,18,12,0.0,Friday,False,True,False,False
2023-07-14,S003,18,12,0.0,Friday,False,True,False,False
2023-07-14,S004,18,12,0.0,Friday,False,True,False,False
2023-07-14,S005,18,12,0.0,Friday,False,True,False,False
2023-07-14,S006,18,12,0.0,Friday,False,True,False,False
2023-07-15,S001,20,16,21.9,Saturday,False,True,False,False
2023-07-15,S002,20,16,21.9,Saturday,False,True,False,True
2023-07-15,S003,20,16,21.9,Saturday,False,True,False,False
2023-07-15,S004,20,16,21.9,Saturday,False,True,False,False
2023-07-15,S005,20,16,21.9,Saturday,False,True,False,False
2023-07-15,S006,20,16,21.9,Saturday,False,True,False,False
2023-07-16,S001,21,15,14.8,Sunday,False,True,False,False
2023-07-16,S002,21,15,14.8,Sunday,False,True,False,False
2023-07-16,S003,21,15,14.8,Sunday,False,True,False,False
2023-07-16,S004,21,15,14.8,Sunday,False,True,False,False
2023-07-16,S005,21,15,14.8,Sunday,False,True,False,True
2023-07-16,S006,21,15,14.8,Sunday,False,True,False,False
2023-07-17,S001,26,15,0.0,Monday,False,True,False,False
2023-07-17,S002,26,15,0.0,Monday,False,True,False,True
2023-07-17,S003,26,15,0.0,Monday,False,True,False,False
2023-07-17,S004,26,15,0.0,Monday,False,True,False,False
2023-07-17,S005,26,15,0.0,Monday,False,True,False,False
2023-07-17,S006,26,15,0.0,Monday,False,True,False,False
2023-07-18,S001,27,17,21.9,Tuesday,False,True,False,False
2023-07-18,S002,27,17,21.9,Tuesday,False,True,False,False
2023-07-18,S003,27,17,21.9,Tuesday,False,True,False,False
2023-07-18,S004,27,17,21.9,Tuesday,False,True,False,False
2023-07-18,S005,27,17,21.9,Tuesday,False,True,False,False
2023-07-18,S006,27,17,21.9,Tuesday,False,True,False,False
2023-07-19,S001,29,14,0.0,Wednesday,False,True,False,False
2023-07-19,S002,29,14,0.0,Wednesday,False,True,False,False
2023-07-19,S003,29,14,0.0,Wednesday,False,True,False,False
2023-07-19,S004,29,14,0.0,Wednesday,False,True,False,False
2023-07-19,S005,29,14,0.0,Wednesday,False,True,False,False
2023-07-19,S006,29,14,0.0,Wednesday,False,True,False,False
2023-07-20,S001,23,18,0.0,Thursday,False,True,False,False
2023-07-20,S002,23,18,0.0,Thursday,False,True,False,False
2023-07-20,S003,23,18,0.0,Thursday,False,True,False,False
2023-07-20,S004,23,18,0.0,Thursday,False,True,False,False
2023-07-20,S005,23,18,0.0,Thursday,False,True,False,False
2023-07-20,S006,23,18,0.0,Thursday,False,True,False,False
2023-07-21,S001,20,19,0.0,Friday,False,True,False,False
2023-07-21,S002,20,19,0.0,Friday,False,True,False,False
2023-07-21,S003,20,19,0.0,Friday,False,True,False,False
2023-07-21,S004,20,19,0.0,Friday,False,True,False,True
2023-07-21,S005,20,19,0.0,Friday,False,True,False,False
2023-07-21,S006,20,19,0.0,Friday,False,True,False,False
2023-07-22,S001,28,13,0.0,Saturday,False,True,False,False
2023-07-22,S002,28,13,0.0,Saturday,False,True,False,True
2023-07-22,S003,28,13,0.0,Saturday,False,True,False,False
2023-07-22,S004,28,13,0.0,Saturday,False,True,False,False
2023-07-22,S005,28,13,0.0,Saturday,False,True,False,False
2023-07-22,S006,28,13,0.0,Saturday,False,True,False,False
2023-07-23,S001,27,12,0.0,Sunday,False,True,False,False
2023-07-23,S002,27,12,0.0,Sunday,False,True,False,False
2023-07-23,S003,27,12,0.0,Sunday,False,True,False,False
2023-07-23,S004,27,12,0.0,Sunday,False,True,False,False
2023-07-23,S005,27,12,0.0,Sunday,False,True,False,False
2023-07-23,S006,27,12,0.0,Sunday,False,True,False,False
2023-07-24,S001,23,16,0.0,Monday,False,True,False,True
2023-07-24,S002,23,16,0.0,Monday,False,True,False,False
2023-07-24,S003,23,16,0.0,Monday,False,True,False,False
2023-07-24,S004,23,16,0.0,Monday,False,True,False,True
2023-07-24,S005,23,16,0.0,Monday,False,True,False,False
2023-07-24,S006,23,16,0.0,Monday,False,True,False,False
2023-07-25,S001,21,15,0.0,Tuesday,False,True,False,False
2023-07-25,S002,21,15,0.0,Tuesday,False,True,False,False
2023-07-25,S003,21,15,0.0,Tuesday,False,True,False,False
2023-07-25,S004,21,15,0.0,Tuesday,False,True,False,False
2023-07-25,S005,21,15,0.0,Tuesday,False,True,False,False
2023-07-25,S006,21,15,0.0,Tuesday,False,True,False,False
2023-07-26,S001,23,20,0.0,Wednesday,False,True,False,False
2023-07-26,S002,23,20,0.0,Wednesday,False,True,False,False
2023-07-26,S003,23,20,0.0,Wednesday,False,True,False,False
2023-07-26,S004,23,20,0.0,Wednesday,False,True,False,False
2023-07-26,S005,23,20,0.0,Wednesday,False,True,False,False
2023-07-26,S006,23,20,0.0,Wednesday,False,True,False,False
2023-07-27,S001,23,18,21.6,Thursday,False,True,False,False
2023-07-27,S002,23,18,21.6,Thursday,False,True,False,True
2023-07-27,S003,23,18,21.6,Thursday,False,True,False,False
2023-07-27,S004,23,18,21.6,Thursday,False,True,False,False
2023-07-27,S005,23,18,21.6,Thursday,False,True,False,False
2023-07-27,S006,23,18,21.6,Thursday,False,True,False,False
2023-07-28,S001,21,17,14.2,Friday,False,True,False,False
2023-07-28,S002,21,17,14.2,Friday,False,True,False,False
2023-07-28,S003,21,17,14.2,Friday,False,True,False,False
2023-07-28,S004,21,17,14.2,Friday,False,True,False,False
2023-07-28,S005,21,17,14.2,Friday,False,True,False,False
2023-07-28,S006,21,17,14.2,Friday,False,True,False,False
2023-07-29,S001,29,19,0.0,Saturday,False,True,False,False
2023-07-29,S002,29,19,0.0,Saturday,False,True,False,False
2023-07-29,S003,29,19,0.0,Saturday,False,True,False,True
2023-07-29,S004,29,19,0.0,Saturday,False,True,False,False
2023-07-29,S005,29,19,0.0,Saturday,False,True,False,False
2023-07-29,S006,29,19,0.0,Saturday,False,True,False,False
2023-07-30,S001,28,12,0.0,Sunday,False,True,False,False
2023-07-30,S002,28,12,0.0,Sunday,False,True,False,True
2023-07-30,S003,28,12,0.0,Sunday,False,True,False,False
2023-07-30,S004,28,12,0.0,Sunday,False,True,False,True
2023-07-30,S005,28,12,0.0,Sunday,False,True,False,True
2023-07-30,S006,28,12,0.0,Sunday,False,True,False,True
2023-07-31,S001,28,15,3.8,Monday,False,True,False,False
2023-07-31,S002,28,15,3.8,Monday,False,True,False,False
2023-07-31,S003,28,15,3.8,Monday,False,True,False,True
2023-07-31,S004,28,15,3.8,Monday,False,True,False,False
2023-07-31,S005,28,15,3.8,Monday,False,True,False,False
2023-07-31,S006,28,15,3.8,Monday,False,True,False,False
2023-08-01,S001,28,19,13.3,Tuesday,False,True,False,False
2023-08-01,S002,28,19,13.3,Tuesday,False,True,False,True
2023-08-01,S003,28,19,13.3,Tuesday,False,True,False,False
2023-08-01,S004,28,19,13.3,Tuesday,False,True,False,False
2023-08-01,S005,28,19,13.3,Tuesday,False,True,False,False
2023-08-01,S006,28,19,13.3,Tuesday,False,True,False,False
2023-08-02,S001,29,18,0.0,Wednesday,False,True,False,False
2023-08-02,S002,29,18,0.0,Wednesday,False,True,False,True
2023-08-02,S003,29,18,0.0,Wednesday,False,True,False,True
2023-08-02,S004,29,18,0.0,Wednesday,False,True,False,True
2023-08-02,S005,29,18,0.0,Wednesday,False,True,False,False
2023-08-02,S006,29,18,0.0,Wednesday,False,True,False,False
2023-08-03,S001,31,17,9.9,Thursday,False,True,False,False
2023-08-03,S002,31,17,9.9,Thursday,False,True,False,False
2023-08-03,S003,31,17,9.9,Thursday,False,True,False,False
2023-08-03,S004,31,17,9.9,Thursday,False,True,False,False
2023-08-03,S005,31,17,9.9,Thursday,False,True,False,False
2023-08-03,S006,31,17,9.9,Thursday,False,True,False,False
2023-08-04,S001,31,13,0.0,Friday,False,True,False,False
2023-08-04,S002,31,13,0.0,Friday,False,True,False,False
2023-08-04,S003,31,13,0.0,Friday,False,True,False,True
2023-08-04,S004,31,13,0.0,Friday,False,True,False,False
2023-08-04,S005,31,13,0.0,Friday,False,True,False,False
2023-08-04,S006,31,13,0.0,Friday,False,True,False,True
2023-08-05,S001,18,14,21.1,Saturday,False,True,False,False
2023-08-05,S002,18,14,21.1,Saturday,False,True,False,False
2023-08-05,S003,18,14,21.1,Saturday,False,True,False,False
2023-08-05,S004,18,14,21.1,Saturday,False,True,False,False
2023-08-05,S005,18,14,21.1,Saturday,False,True,False,False
2023-08-05,S006,18,14,21.1,Saturday,False,True,False,False
2023-08-06,S001,21,15,0.0,Sunday,False,True,False,False
2023-08-06,S002,21,15,0.0,Sunday,False,True,False,False
2023-08-06,S003,21,15,0.0,Sunday,False,True,False,False
2023-08-06,S004,21,15,0.0,Sunday,False,True,False,False
2023-08-06,S005,21,15,0.0,Sunday,False,True,False,False
2023-08-06,S006,21,15,0.0,Sunday,False,True,False,False
2023-08-07,S001,26,12,21.3,Monday,False,True,False,True
2023-08-07,S002,26,12,21.3,Monday,False,True,False,False
2023-08-07,S003,26,12,21.3,Monday,False,True,False,True
2023-08-07,S004,26,12,21.3,Monday,False,True,False,False
2023-08-07,S005,26,12,21.3,Monday,False,True,False,False
2023-08-07,S006,26,12,21.3,Monday,False,True,False,False
2023-08-08,S001,22,14,0.0,Tuesday,False,True,False,False
2023-08-08,S002,22,14,0.0,Tuesday,False,True,False,False
2023-08-08,S003,22,14,0.0,Tuesday,False,True,False,False
2023-08-08,S004,22,14,0.0,Tuesday,False,True,False,False
2023-08-08,S005,22,14,0.0,Tuesday,False,True,False,False
2023-08-08,S006,22,14,0.0,Tuesday,False,True,False,False
2023-08-09,S001,30,13,0.0,Wednesday,False,True,False,False
2023-08-09,S002,30,13,0.0,Wednesday,False,True,False,True
2023-08-09,S003,30,13,0.0,Wednesday,False,True,False,False
2023-08-09,S004,30,13,0.0,Wednesday,False,True,False,False
2023-08-09,S005,30,13,0.0,Wednesday,False,True,False,False
2023-08-09,S006,30,13,0.0,Wednesday,False,True,False,False
2023-08-10,S001,27,18,0.0,Thursday,False,True,False,False
2023-08-10,S002,27,18,0.0,Thursday,False,True,False,False
2023-08-10,S003,27,18,0.0,Thursday,False,True,False,False
2023-08-10,S004,27,18,0.0,Thursday,False,True,False,False
2023-08-10,S005,27,18,0.0,Thursday,False,True,False,False
2023-08-10,S006,27,18,0.0,Thursday,False,True,False,False
2023-08-11,S001,24,18,14.6,Friday,False,True,False,False
2023-08-11,S002,24,18,14.6,Friday,False,True,False,False
2023-08-11,S003,24,18,14.6,Friday,False,True,False,False
2023-08-11,S004,24,18,14.6,Friday,False,True,False,False
